country,state,city,station,last_update,latitude,longitude,CO,NH3,NO2,OZONE,PM10,PM2.5,SO2,num_pollutants_reported,ts_hour,hour_of_day,day_of_week,AQI_official,AQI_simple,AQI_category
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",2025-11-24 19:00:00,11.654054,92.734055,10.0,,,9.0,,,,2,2025-11-24 19:00:00,19,0,200.0,10.0,Moderate
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2025-11-24 19:00:00,16.5150833,80.5181667,21.0,4.0,22.0,37.0,99.0,54.0,7.0,7,2025-11-24 19:00:00,19,0,323.8461538461538,99.0,Very Poor
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2025-11-24 19:00:00,14.675886,77.593027,26.0,4.0,21.0,36.0,48.0,40.0,12.0,7,2025-11-24 19:00:00,19,0,353.1360946745562,48.0,Very Poor
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2025-11-24 19:00:00,14.465052,78.824187,32.0,5.0,23.0,30.0,52.0,46.0,14.0,7,2025-11-24 19:00:00,19,0,388.28402366863907,52.0,Very Poor
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2025-11-24 19:00:00,16.9872867,81.7363176,31.0,3.0,17.0,23.0,,77.0,13.0,6,2025-11-24 19:00:00,19,0,382.4260355029586,77.0,Very Poor
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",2025-11-24 19:00:00,13.67,79.35,28.0,1.0,15.0,7.0,30.0,38.0,6.0,7,2025-11-24 19:00:00,19,0,364.85207100591714,38.0,Very Poor
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",2025-11-24 19:00:00,16.536107,80.594233,32.0,4.0,21.0,37.0,87.0,80.0,15.0,7,2025-11-24 19:00:00,19,0,388.28402366863907,87.0,Very Poor
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",2025-11-24 19:00:00,16.509717,80.612222,33.0,4.0,48.0,28.0,62.0,61.0,13.0,7,2025-11-24 19:00:00,19,0,394.14201183431953,62.0,Very Poor
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",2025-11-24 19:00:00,16.554731,80.64911,35.0,,10.0,98.0,63.0,,14.0,5,2025-11-24 19:00:00,19,0,407.1875,98.0,Severe
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2025-11-24 19:00:00,17.72,83.3,20.0,4.0,19.0,86.0,113.0,139.0,14.0,7,2025-11-24 19:00:00,19,0,317.98816568047334,139.0,Very Poor
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",2025-11-24 19:00:00,27.103358,93.679645,9.0,,6.0,5.0,46.0,39.0,8.0,6,2025-11-24 19:00:00,19,0,187.46835443037975,46.0,Moderate
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",2025-11-24 19:00:00,26.071318,91.87488,48.0,4.0,7.0,23.0,88.0,109.0,7.0,7,2025-11-24 19:00:00,19,0,487.625,109.0,Severe
India,Assam,Guwahati,"IITG, Guwahati - PCBA",2025-11-24 19:00:00,26.2028636,91.70046436,9.0,5.0,2.0,24.0,53.0,,24.0,6,2025-11-24 19:00:00,19,0,187.46835443037975,53.0,Moderate
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",2025-11-24 19:00:00,26.10887,91.589544,47.0,6.0,15.0,17.0,74.0,65.0,14.0,7,2025-11-24 19:00:00,19,0,481.4375,74.0,Severe
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",2025-11-24 19:00:00,26.1875,91.744194,20.0,,,17.0,33.0,40.0,34.0,5,2025-11-24 19:00:00,19,0,317.98816568047334,40.0,Very Poor
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",2025-11-24 19:00:00,26.181742,91.78063,28.0,,3.0,,73.0,85.0,32.0,5,2025-11-24 19:00:00,19,0,364.85207100591714,85.0,Very Poor
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",2025-11-24 19:00:00,26.349082,92.68449,,4.0,1.0,9.0,47.0,44.0,13.0,6,2025-11-24 19:00:00,19,0,72.9655172413793,47.0,Satisfactory
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",2025-11-24 19:00:00,26.446912,91.439057,21.0,6.0,14.0,20.0,59.0,46.0,8.0,7,2025-11-24 19:00:00,19,0,323.8461538461538,59.0,Very Poor
India,Assam,Silchar,"Tarapur, Silchar - PCBA",2025-11-24 19:00:00,24.82827,92.79525,41.0,1.0,20.0,6.0,69.0,54.0,5.0,7,2025-11-24 19:00:00,19,0,444.3125,69.0,Severe
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",2025-11-24 19:00:00,26.987634,94.636574,20.0,9.0,24.0,41.0,41.0,34.0,9.0,7,2025-11-24 19:00:00,19,0,317.98816568047334,41.0,Very Poor
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",2025-11-24 19:00:00,26.146529,87.454184,31.0,8.0,12.0,10.0,112.0,178.0,20.0,7,2025-11-24 19:00:00,19,0,382.4260355029586,178.0,Very Poor
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",2025-11-24 19:00:00,25.5626095,84.663264,51.0,1.0,7.0,8.0,143.0,167.0,10.0,7,2025-11-24 19:00:00,19,0,336.30232558139534,167.0,Very Poor
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",2025-11-24 19:00:00,24.75746,84.366208,102.0,1.0,8.0,28.0,,,13.0,5,2025-11-24 19:00:00,19,0,28.0,102.0,Good
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",2025-11-24 19:00:00,25.42742023,86.13886079,32.0,5.0,20.0,34.0,55.0,80.0,14.0,7,2025-11-24 19:00:00,19,0,388.28402366863907,80.0,Very Poor
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",2025-11-24 19:00:00,26.80365,84.51954,94.0,1.0,8.0,22.0,121.0,141.0,8.0,7,2025-11-24 19:00:00,19,0,316.3488372093023,141.0,Very Poor
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",2025-11-24 19:00:00,25.251013,86.989001,13.0,1.0,8.0,16.0,147.0,76.0,41.0,7,2025-11-24 19:00:00,19,0,242.6086956521739,147.0,Poor
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",2025-11-24 19:00:00,25.265194,87.012947,73.0,10.0,7.0,79.0,117.0,127.0,52.0,7,2025-11-24 19:00:00,19,0,305.6046511627907,127.0,Very Poor
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",2025-11-24 19:00:00,25.204762,85.51496,16.0,,9.0,27.0,82.0,113.0,10.0,6,2025-11-24 19:00:00,19,0,285.6521739130435,113.0,Poor
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",2025-11-24 19:00:00,25.56752,83.966379,24.0,3.0,9.0,83.0,120.0,154.0,6.0,7,2025-11-24 19:00:00,19,0,341.42011834319527,154.0,Very Poor
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",2025-11-24 19:00:00,25.7808257,84.7446768,11.0,6.0,3.0,35.0,69.0,55.0,21.0,7,2025-11-24 19:00:00,19,0,213.91304347826087,69.0,Poor
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",2025-11-24 19:00:00,24.7955,84.9994,46.0,,9.0,19.0,,222.0,11.0,5,2025-11-24 19:00:00,19,0,475.25,222.0,Severe
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",2025-11-24 19:00:00,24.792403,84.992416,36.0,5.0,5.0,23.0,208.0,180.0,14.0,7,2025-11-24 19:00:00,19,0,413.375,208.0,Severe
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",2025-11-24 19:00:00,24.762518,84.982348,30.0,3.0,19.0,41.0,81.0,42.0,8.0,7,2025-11-24 19:00:00,19,0,376.56804733727813,81.0,Very Poor
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",2025-11-24 19:00:00,25.697189,85.2459,87.0,8.0,32.0,88.0,111.0,211.0,4.0,7,2025-11-24 19:00:00,19,0,370.06976744186045,211.0,Very Poor
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",2025-11-24 19:00:00,25.560083,87.553265,88.0,1.0,16.0,7.0,91.0,111.0,23.0,7,2025-11-24 19:00:00,19,0,269.2758620689655,111.0,Poor
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",2025-11-24 19:00:00,26.0881305,87.93840336,21.0,3.0,11.0,16.0,103.0,45.0,7.0,7,2025-11-24 19:00:00,19,0,323.8461538461538,103.0,Very Poor
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",2025-11-24 19:00:00,27.308328,84.531742,33.0,1.0,7.0,18.0,139.0,145.0,17.0,7,2025-11-24 19:00:00,19,0,394.14201183431953,145.0,Very Poor
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",2025-11-24 19:00:00,26.63086,84.90051,48.0,3.0,11.0,4.0,120.0,131.0,3.0,7,2025-11-24 19:00:00,19,0,487.625,131.0,Severe
India,Bihar,Munger,"Town Hall, Munger - BSPCB",2025-11-24 19:00:00,25.376776,86.471523,24.0,6.0,5.0,18.0,131.0,187.0,17.0,7,2025-11-24 19:00:00,19,0,351.6511627906977,187.0,Very Poor
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",2025-11-24 19:00:00,26.11442,85.39813,54.0,9.0,34.0,120.0,119.0,232.0,5.0,7,2025-11-24 19:00:00,19,0,386.1860465116279,232.0,Very Poor
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",2025-11-24 19:00:00,26.1403345,85.3650192,61.0,1.0,17.0,48.0,70.0,92.0,8.0,7,2025-11-24 19:00:00,19,0,204.41379310344828,92.0,Poor
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",2025-11-24 19:00:00,26.1209,85.3647,14.0,,10.0,31.0,,99.0,4.0,5,2025-11-24 19:00:00,19,0,256.95652173913044,99.0,Poor
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",2025-11-24 19:00:00,25.586562,85.043586,61.0,12.0,59.0,37.0,155.0,156.0,9.0,7,2025-11-24 19:00:00,19,0,327.86046511627904,156.0,Very Poor
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",2025-11-24 19:00:00,25.592539,85.227158,81.0,5.0,29.0,11.0,90.0,66.0,10.0,7,2025-11-24 19:00:00,19,0,118.06896551724138,90.0,Moderate
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2025-11-24 19:00:00,25.610369,85.132568,49.0,,,28.0,,,,2,2025-11-24 19:00:00,19,0,493.8125,49.0,Severe
India,Bihar,Patna,"Muradpur, Patna - BSPCB",2025-11-24 19:00:00,25.619651,85.147382,45.0,5.0,11.0,38.0,129.0,171.0,9.0,7,2025-11-24 19:00:00,19,0,469.0625,171.0,Severe
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",2025-11-24 19:00:00,25.599486,85.113666,64.0,5.0,127.0,25.0,128.0,140.0,8.0,7,2025-11-24 19:00:00,19,0,315.5813953488372,140.0,Very Poor
India,Bihar,Patna,"Samanpura, Patna - BSPCB",2025-11-24 19:00:00,25.596727,85.085624,20.0,6.0,44.0,25.0,185.0,152.0,2.0,7,2025-11-24 19:00:00,19,0,324.7906976744186,185.0,Very Poor
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",2025-11-24 19:00:00,25.366336,87.117468,57.0,3.0,6.0,40.0,86.0,110.0,16.0,7,2025-11-24 19:00:00,19,0,265.8620689655172,110.0,Poor
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",2025-11-24 19:00:00,25.0328,85.41948,91.0,6.0,9.0,32.0,106.0,149.0,21.0,7,2025-11-24 19:00:00,19,0,322.48837209302326,149.0,Very Poor
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",2025-11-24 19:00:00,25.892357,86.590325,39.0,4.0,7.0,4.0,128.0,144.0,17.0,7,2025-11-24 19:00:00,19,0,431.9375,144.0,Severe
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",2025-11-24 19:00:00,25.859655,85.77944,,2.0,8.0,8.0,85.0,92.0,28.0,6,2025-11-24 19:00:00,19,0,204.41379310344828,92.0,Poor
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",2025-11-24 19:00:00,24.952822,84.002396,46.0,4.0,2.0,27.0,161.0,77.0,4.0,7,2025-11-24 19:00:00,19,0,475.25,161.0,Severe
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",2025-11-24 19:00:00,26.2271665,84.3570427,121.0,1.0,1.0,8.0,77.0,90.0,4.0,7,2025-11-24 19:00:00,19,0,200.0,121.0,Moderate
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",2025-11-24 19:00:00,30.735567,76.775714,77.0,16.0,72.0,80.0,110.0,149.0,17.0,7,2025-11-24 19:00:00,19,0,322.48837209302326,149.0,Very Poor
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",2025-11-24 19:00:00,30.751462,76.762879,32.0,7.0,22.0,45.0,117.0,156.0,9.0,7,2025-11-24 19:00:00,19,0,388.28402366863907,156.0,Very Poor
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",2025-11-24 19:00:00,30.719859,76.738637,56.0,22.0,99.0,5.0,123.0,167.0,10.0,7,2025-11-24 19:00:00,19,0,336.30232558139534,167.0,Very Poor
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",2025-11-24 19:00:00,21.194815,81.31477,26.0,3.0,54.0,60.0,68.0,39.0,14.0,7,2025-11-24 19:00:00,19,0,353.1360946745562,68.0,Very Poor
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",2025-11-24 19:00:00,21.185571,81.343175,29.0,3.0,9.0,12.0,54.0,52.0,8.0,7,2025-11-24 19:00:00,19,0,370.7100591715976,54.0,Very Poor
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",2025-11-24 19:00:00,21.224231,81.40835,26.0,,,25.0,,,,2,2025-11-24 19:00:00,19,0,353.1360946745562,26.0,Very Poor
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",2025-11-24 19:00:00,22.08815,82.13737,34.0,,23.0,,98.0,83.0,20.0,5,2025-11-24 19:00:00,19,0,400.0,98.0,Very Poor
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",2025-11-24 19:00:00,22.118125,83.140608,34.0,5.0,9.0,104.0,83.0,74.0,18.0,7,2025-11-24 19:00:00,19,0,400.0,104.0,Very Poor
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",2025-11-24 19:00:00,22.368195,82.746431,23.0,2.0,14.0,,85.0,51.0,9.0,6,2025-11-24 19:00:00,19,0,335.5621301775148,85.0,Very Poor
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",2025-11-24 19:00:00,22.348441,82.549611,28.0,2.0,46.0,36.0,72.0,55.0,,6,2025-11-24 19:00:00,19,0,364.85207100591714,72.0,Very Poor
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",2025-11-24 19:00:00,22.12665,83.483212,27.0,2.0,26.0,48.0,80.0,56.0,9.0,7,2025-11-24 19:00:00,19,0,358.9940828402367,80.0,Very Poor
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",2025-11-24 19:00:00,22.1910172,83.5197009,29.0,,,98.0,,,,2,2025-11-24 19:00:00,19,0,370.7100591715976,98.0,Very Poor
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",2025-11-24 19:00:00,21.258815,81.578979,42.0,4.0,74.0,3.0,59.0,30.0,7.0,7,2025-11-24 19:00:00,19,0,450.5,74.0,Severe
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",2025-11-24 19:00:00,21.237755,81.705301,23.0,2.0,21.0,,55.0,27.0,8.0,6,2025-11-24 19:00:00,19,0,335.5621301775148,55.0,Very Poor
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",2025-11-24 19:00:00,21.371751,81.664929,35.0,3.0,21.0,4.0,100.0,32.0,5.0,7,2025-11-24 19:00:00,19,0,407.1875,100.0,Severe
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",2025-11-24 19:00:00,22.06631475,83.33820077,29.0,2.0,46.0,81.0,109.0,85.0,9.0,7,2025-11-24 19:00:00,19,0,370.7100591715976,109.0,Very Poor
India,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-11-24 19:00:00,28.815329,77.15301,90.0,20.0,82.0,54.0,366.0,382.0,10.0,7,2025-11-24 19:00:00,19,0,424.76,382.0,Severe
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2025-11-24 19:00:00,28.647622,77.315809,71.0,22.0,150.0,19.0,389.0,418.0,48.0,7,2025-11-24 19:00:00,19,0,431.24,418.0,Severe
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-11-24 19:00:00,28.695381,77.181665,63.0,1.0,111.0,89.0,375.0,408.0,17.0,7,2025-11-24 19:00:00,19,0,429.44,408.0,Severe
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-11-24 19:00:00,28.4706914,77.1099364,52.0,,44.0,120.0,355.0,352.0,,5,2025-11-24 19:00:00,19,0,419.36,355.0,Severe
India,Delhi,Delhi,"Bawana, Delhi - DPCC",2025-11-24 19:00:00,28.7762,77.051074,96.0,7.0,49.0,98.0,325.0,401.0,13.0,7,2025-11-24 19:00:00,19,0,428.18,401.0,Severe
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-11-24 19:00:00,28.7256504,77.2011573,33.0,,74.0,123.0,348.0,401.0,,5,2025-11-24 19:00:00,19,0,428.18,401.0,Severe
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",2025-11-24 19:00:00,28.5512005,77.2735737,41.0,,40.0,74.0,364.0,361.0,,5,2025-11-24 19:00:00,19,0,444.3125,364.0,Severe
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",2025-11-24 19:00:00,28.656756,77.227234,86.0,12.0,94.0,69.0,344.0,,10.0,6,2025-11-24 19:00:00,19,0,294.0,344.0,Poor
India,Delhi,Delhi,"DTU, Delhi - CPCB",2025-11-24 19:00:00,28.7500499,77.1112615,57.0,11.0,62.0,28.0,317.0,414.0,31.0,7,2025-11-24 19:00:00,19,0,430.52,414.0,Severe
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2025-11-24 19:00:00,28.498571,77.26484,45.0,9.0,109.0,54.0,297.0,374.0,23.0,7,2025-11-24 19:00:00,19,0,469.0625,374.0,Severe
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",2025-11-24 19:00:00,28.5710274,77.0719006,160.0,15.0,102.0,95.0,334.0,392.0,17.0,7,2025-11-24 19:00:00,19,0,426.56,392.0,Severe
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2025-11-24 19:00:00,28.5627763,77.1180053,48.0,,190.0,121.0,326.0,323.0,,5,2025-11-24 19:00:00,19,0,487.625,326.0,Severe
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2025-11-24 19:00:00,28.6811736,77.3025234,61.0,5.0,53.0,24.0,276.0,235.0,12.0,7,2025-11-24 19:00:00,19,0,388.48837209302326,276.0,Very Poor
India,Delhi,Delhi,"ITO, Delhi - CPCB",2025-11-24 19:00:00,28.628624,77.24106,58.0,5.0,108.0,50.0,327.0,399.0,20.0,7,2025-11-24 19:00:00,19,0,427.82,399.0,Severe
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",2025-11-24 19:00:00,28.73282,77.170633,77.0,10.0,140.0,103.0,392.0,421.0,37.0,7,2025-11-24 19:00:00,19,0,431.78,421.0,Severe
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2025-11-24 19:00:00,28.58028,77.233829,65.0,11.0,113.0,140.0,376.0,383.0,11.0,7,2025-11-24 19:00:00,19,0,424.94,383.0,Severe
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",2025-11-24 19:00:00,28.588333,77.221667,,,73.0,,213.0,344.0,16.0,4,2025-11-24 19:00:00,19,0,417.92,344.0,Severe
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",2025-11-24 19:00:00,28.5918245,77.2273074,73.0,,33.0,86.0,278.0,342.0,,5,2025-11-24 19:00:00,19,0,417.56,342.0,Severe
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2025-11-24 19:00:00,28.611281,77.237738,66.0,17.0,105.0,164.0,308.0,345.0,23.0,7,2025-11-24 19:00:00,19,0,418.1,345.0,Severe
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",2025-11-24 19:00:00,28.636429,77.201067,75.0,24.0,76.0,76.0,277.0,314.0,115.0,7,2025-11-24 19:00:00,19,0,412.52,314.0,Severe
India,Delhi,Delhi,"Mundka, Delhi - DPCC",2025-11-24 19:00:00,28.684678,77.076574,75.0,15.0,107.0,64.0,269.0,403.0,16.0,7,2025-11-24 19:00:00,19,0,428.54,403.0,Severe
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",2025-11-24 19:00:00,28.60909,77.0325413,36.0,13.0,67.0,43.0,229.0,321.0,16.0,7,2025-11-24 19:00:00,19,0,413.78,321.0,Severe
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",2025-11-24 19:00:00,28.570173,76.933762,60.0,9.0,58.0,21.0,212.0,349.0,18.0,7,2025-11-24 19:00:00,19,0,418.82,349.0,Severe
India,Delhi,Delhi,"Narela, Delhi - DPCC",2025-11-24 19:00:00,28.822836,77.101981,38.0,19.0,60.0,99.0,340.0,404.0,20.0,7,2025-11-24 19:00:00,19,0,428.72,404.0,Severe
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",2025-11-24 19:00:00,28.56789,77.250515,131.0,14.0,63.0,140.0,336.0,400.0,31.0,7,2025-11-24 19:00:00,19,0,428.0,400.0,Severe
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",2025-11-24 19:00:00,28.6573814,77.1585447,93.0,,122.0,131.0,342.0,385.0,,5,2025-11-24 19:00:00,19,0,425.3,385.0,Severe
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",2025-11-24 19:00:00,28.530785,77.271255,75.0,12.0,148.0,158.0,338.0,368.0,16.0,7,2025-11-24 19:00:00,19,0,422.24,368.0,Severe
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",2025-11-24 19:00:00,28.623763,77.287209,90.0,14.0,131.0,113.0,363.0,397.0,8.0,7,2025-11-24 19:00:00,19,0,427.46,397.0,Severe
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",2025-11-24 19:00:00,28.674045,77.131023,60.0,5.0,64.0,71.0,362.0,402.0,73.0,7,2025-11-24 19:00:00,19,0,428.36,402.0,Severe
