country,state,city,station,last_update,latitude,longitude,CO,NH3,NO2,OZONE,PM10,PM2.5,SO2,num_pollutants_reported,ts_hour,hour_of_day,day_of_week,AQI_official,AQI_simple,AQI_category
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",2025-11-24 19:00:00,19.235581,73.159121,28.0,6.0,19.0,64.0,159.0,182.0,10.0,7,2025-11-24 19:00:00,19,0,364.85207100591714,182.0,Very Poor
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",2025-11-24 19:00:00,19.445821,72.7988231,30.0,3.0,35.0,71.0,142.0,208.0,5.0,7,2025-11-24 19:00:00,19,0,376.56804733727813,208.0,Very Poor
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",2025-11-24 19:00:00,25.5586,91.8985,8.0,,,8.0,16.0,,,3,2025-11-24 19:00:00,19,0,174.9367088607595,16.0,Moderate
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",2025-11-24 19:00:00,25.6635413,94.0989878,10.0,1.0,4.0,20.0,65.0,67.0,73.0,7,2025-11-24 19:00:00,19,0,200.0,73.0,Moderate
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",2025-11-24 19:00:00,20.832874,85.104082,45.0,9.0,29.0,94.0,204.0,319.0,40.0,7,2025-11-24 19:00:00,19,0,469.0625,319.0,Severe
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",2025-11-24 19:00:00,21.51161,86.89088,48.0,3.0,26.0,61.0,209.0,290.0,14.0,7,2025-11-24 19:00:00,19,0,487.625,290.0,Severe
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",2025-11-24 19:00:00,22.1166054,85.3945546,47.0,3.0,19.0,51.0,150.0,252.0,18.0,7,2025-11-24 19:00:00,19,0,481.4375,252.0,Severe
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",2025-11-24 19:00:00,21.941841,86.728318,71.0,2.0,36.0,63.0,144.0,235.0,7.0,7,2025-11-24 19:00:00,19,0,388.48837209302326,235.0,Very Poor
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",2025-11-24 19:00:00,20.24079,85.836784,48.0,6.0,30.0,149.0,141.0,295.0,19.0,7,2025-11-24 19:00:00,19,0,487.625,295.0,Severe
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",2025-11-24 19:00:00,20.34652,85.8163,27.0,5.0,21.0,104.0,170.0,242.0,7.0,7,2025-11-24 19:00:00,19,0,393.8604651162791,242.0,Very Poor
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",2025-11-24 19:00:00,22.06156703,85.47409613,37.0,4.0,7.0,12.0,139.0,63.0,8.0,7,2025-11-24 19:00:00,19,0,419.5625,139.0,Severe
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",2025-11-24 19:00:00,21.8004996,83.8396977,21.0,37.0,292.0,26.0,127.0,118.0,16.0,7,2025-11-24 19:00:00,19,0,323.8461538461538,292.0,Very Poor
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",2025-11-24 19:00:00,20.94185,86.1151,41.0,3.0,16.0,153.0,150.0,263.0,18.0,7,2025-11-24 19:00:00,19,0,444.3125,263.0,Severe
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",2025-11-24 19:00:00,20.48891,85.84768,49.0,4.0,37.0,137.0,180.0,302.0,6.0,7,2025-11-24 19:00:00,19,0,493.8125,302.0,Severe
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",2025-11-24 19:00:00,21.6439,85.599355,45.0,11.0,34.0,18.0,152.0,95.0,24.0,7,2025-11-24 19:00:00,19,0,469.0625,152.0,Severe
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",2025-11-24 19:00:00,21.847279,85.416905,26.0,,,21.0,107.0,88.0,10.0,5,2025-11-24 19:00:00,19,0,353.1360946745562,107.0,Very Poor
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",2025-11-24 19:00:00,22.265816,86.174829,88.0,,,40.0,,,,2,2025-11-24 19:00:00,19,0,40.0,88.0,Good
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",2025-11-24 19:00:00,22.18972222,84.86277778,28.0,,11.0,,90.0,97.0,9.0,5,2025-11-24 19:00:00,19,0,364.85207100591714,97.0,Very Poor
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",2025-11-24 19:00:00,22.220833,84.809444,80.0,2.0,13.0,19.0,108.0,162.0,5.0,7,2025-11-24 19:00:00,19,0,332.4651162790698,162.0,Very Poor
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",2025-11-24 19:00:00,22.245,84.88111111,36.0,,,,69.0,62.0,,3,2025-11-24 19:00:00,19,0,413.375,69.0,Severe
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",2025-11-24 19:00:00,20.9360711,85.1707021,60.0,6.0,86.0,17.0,215.0,249.0,44.0,7,2025-11-24 19:00:00,19,0,399.2325581395349,249.0,Very Poor
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",2025-11-24 19:00:00,21.869985,85.167016,47.0,,,31.0,118.0,,30.0,4,2025-11-24 19:00:00,19,0,481.4375,118.0,Severe
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",2025-11-24 19:00:00,11.9309,79.8027,26.0,5.0,18.0,27.0,29.0,28.0,8.0,7,2025-11-24 19:00:00,19,0,353.1360946745562,29.0,Very Poor
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",2025-11-24 19:00:00,31.62,74.876512,28.0,7.0,35.0,33.0,99.0,100.0,16.0,7,2025-11-24 19:00:00,19,0,364.85207100591714,100.0,Very Poor
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",2025-11-24 19:00:00,31.321907,75.578914,41.0,2.0,38.0,41.0,127.0,123.0,14.0,7,2025-11-24 19:00:00,19,0,444.3125,127.0,Severe
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",2025-11-24 19:00:00,30.736056,76.209694,10.0,7.0,28.0,25.0,117.0,100.0,9.0,7,2025-11-24 19:00:00,19,0,231.72413793103448,117.0,Poor
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",2025-11-24 19:00:00,30.9028,75.8086,73.0,,,16.0,147.0,184.0,21.0,5,2025-11-24 19:00:00,19,0,349.3488372093023,184.0,Very Poor
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",2025-11-24 19:00:00,30.649961,76.331442,69.0,6.0,24.0,34.0,160.0,186.0,9.0,7,2025-11-24 19:00:00,19,0,350.8837209302326,186.0,Very Poor
India,Punjab,Patiala,"Model Town, Patiala - PPCB",2025-11-24 19:00:00,30.349388,76.366642,40.0,6.0,17.0,30.0,159.0,142.0,25.0,7,2025-11-24 19:00:00,19,0,438.125,159.0,Severe
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",2025-11-24 19:00:00,31.0325454,76.5623046,65.0,,,,,,,1,2025-11-24 19:00:00,19,0,,65.0,Unknown
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",2025-11-24 19:00:00,26.470859,74.646594,21.0,2.0,25.0,82.0,133.0,129.0,20.0,7,2025-11-24 19:00:00,19,0,323.8461538461538,133.0,Very Poor
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",2025-11-24 19:00:00,27.554793,76.611536,62.0,14.0,67.0,36.0,100.0,78.0,34.0,7,2025-11-24 19:00:00,19,0,159.0344827586207,100.0,Moderate
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",2025-11-24 19:00:00,23.55519,74.44001,35.0,6.0,45.0,131.0,140.0,122.0,13.0,7,2025-11-24 19:00:00,19,0,407.1875,140.0,Severe
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",2025-11-24 19:00:00,25.106006,76.469948,29.0,8.0,22.0,129.0,104.0,146.0,12.0,7,2025-11-24 19:00:00,19,0,370.7100591715976,146.0,Very Poor
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",2025-11-24 19:00:00,25.747299,71.393989,27.0,5.0,23.0,75.0,118.0,76.0,13.0,7,2025-11-24 19:00:00,19,0,358.9940828402367,118.0,Very Poor
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",2025-11-24 19:00:00,27.215415,77.50873,69.0,13.0,48.0,115.0,161.0,131.0,6.0,7,2025-11-24 19:00:00,19,0,308.6744186046512,161.0,Very Poor
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",2025-11-24 19:00:00,25.339605,74.618883,34.0,10.0,27.0,41.0,121.0,162.0,18.0,7,2025-11-24 19:00:00,19,0,400.0,162.0,Very Poor
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",2025-11-24 19:00:00,28.194909,76.862296,45.0,13.0,51.0,44.0,200.0,324.0,8.0,7,2025-11-24 19:00:00,19,0,469.0625,324.0,Severe
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",2025-11-24 19:00:00,28.207266,76.829265,44.0,5.0,70.0,67.0,237.0,266.0,20.0,7,2025-11-24 19:00:00,19,0,462.875,266.0,Severe
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",2025-11-24 19:00:00,28.018792,73.292658,70.0,11.0,74.0,73.0,210.0,164.0,9.0,7,2025-11-24 19:00:00,19,0,334.0,210.0,Very Poor
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",2025-11-24 19:00:00,25.435774,75.644272,38.0,1.0,28.0,123.0,122.0,161.0,7.0,7,2025-11-24 19:00:00,19,0,425.75,161.0,Severe
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",2025-11-24 19:00:00,24.892047,74.623527,29.0,4.0,45.0,107.0,112.0,150.0,31.0,7,2025-11-24 19:00:00,19,0,370.7100591715976,150.0,Very Poor
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",2025-11-24 19:00:00,28.296139,74.961696,13.0,5.0,37.0,142.0,174.0,169.0,4.0,7,2025-11-24 19:00:00,19,0,337.83720930232556,174.0,Very Poor
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",2025-11-24 19:00:00,26.895552,76.334753,60.0,12.0,54.0,133.0,130.0,120.0,4.0,7,2025-11-24 19:00:00,19,0,300.0,133.0,Poor
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",2025-11-24 19:00:00,26.699557,77.898881,49.0,11.0,53.0,31.0,111.0,151.0,,6,2025-11-24 19:00:00,19,0,493.8125,151.0,Severe
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",2025-11-24 19:00:00,23.837789,73.714926,25.0,6.0,25.0,130.0,136.0,206.0,4.0,7,2025-11-24 19:00:00,19,0,366.2325581395349,206.0,Very Poor
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",2025-11-24 19:00:00,29.61075,74.283608,79.0,14.0,46.0,75.0,120.0,113.0,8.0,7,2025-11-24 19:00:00,19,0,276.1034482758621,120.0,Poor
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",2025-11-24 19:00:00,26.902909,75.836858,37.0,23.0,65.0,64.0,135.0,215.0,22.0,7,2025-11-24 19:00:00,19,0,419.5625,215.0,Severe
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",2025-11-24 19:00:00,26.843698,75.766894,35.0,,,116.0,,,,2,2025-11-24 19:00:00,19,0,407.1875,116.0,Severe
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",2025-11-24 19:00:00,26.9164092,75.7994901,60.0,10.0,126.0,59.0,145.0,101.0,8.0,7,2025-11-24 19:00:00,19,0,235.13793103448276,145.0,Poor
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",2025-11-24 19:00:00,26.786682,75.827928,43.0,12.0,75.0,110.0,174.0,216.0,4.0,7,2025-11-24 19:00:00,19,0,456.6875,216.0,Severe
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",2025-11-24 19:00:00,26.960669,75.771817,39.0,10.0,66.0,78.0,145.0,187.0,3.0,7,2025-11-24 19:00:00,19,0,431.9375,187.0,Severe
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",2025-11-24 19:00:00,26.9502929,75.730943,75.0,20.0,92.0,52.0,154.0,249.0,16.0,7,2025-11-24 19:00:00,19,0,399.2325581395349,249.0,Very Poor
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",2025-11-24 19:00:00,26.912329,70.909168,43.0,15.0,56.0,105.0,155.0,122.0,6.0,7,2025-11-24 19:00:00,19,0,456.6875,155.0,Severe
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",2025-11-24 19:00:00,25.344694,72.626208,63.0,7.0,72.0,93.0,172.0,162.0,6.0,7,2025-11-24 19:00:00,19,0,332.4651162790698,172.0,Very Poor
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",2025-11-24 19:00:00,24.588397,76.172782,50.0,5.0,64.0,129.0,109.0,190.0,12.0,7,2025-11-24 19:00:00,19,0,500.0,190.0,Severe
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",2025-11-24 19:00:00,28.108988,75.386577,34.0,8.0,66.0,105.0,199.0,176.0,6.0,7,2025-11-24 19:00:00,19,0,400.0,199.0,Very Poor
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",2025-11-24 19:00:00,26.268249,73.0193853,42.0,11.0,11.0,48.0,161.0,156.0,16.0,7,2025-11-24 19:00:00,19,0,450.5,161.0,Severe
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",2025-11-24 19:00:00,26.29581,73.082283,33.0,8.0,39.0,132.0,143.0,159.0,5.0,7,2025-11-24 19:00:00,19,0,394.14201183431953,159.0,Very Poor
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",2025-11-24 19:00:00,26.215415,73.070156,27.0,12.0,36.0,94.0,144.0,160.0,6.0,7,2025-11-24 19:00:00,19,0,358.9940828402367,160.0,Very Poor
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",2025-11-24 19:00:00,26.358805,73.047444,18.0,5.0,24.0,124.0,113.0,146.0,8.0,7,2025-11-24 19:00:00,19,0,320.1860465116279,146.0,Very Poor
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",2025-11-24 19:00:00,26.253384,72.976571,37.0,8.0,50.0,121.0,164.0,175.0,6.0,7,2025-11-24 19:00:00,19,0,419.5625,175.0,Severe
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",2025-11-24 19:00:00,26.506177,77.025989,19.0,10.0,31.0,70.0,108.0,104.0,2.0,7,2025-11-24 19:00:00,19,0,312.1301775147929,108.0,Very Poor
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",2025-11-24 19:00:00,25.16409,75.858137,47.0,4.0,57.0,101.0,133.0,211.0,5.0,7,2025-11-24 19:00:00,19,0,481.4375,211.0,Severe
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",2025-11-24 19:00:00,25.196024,75.855668,63.0,14.0,72.0,105.0,122.0,194.0,5.0,7,2025-11-24 19:00:00,19,0,357.0232558139535,194.0,Very Poor
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",2025-11-24 19:00:00,25.14389,75.821256,55.0,5.0,16.0,16.0,135.0,247.0,14.0,7,2025-11-24 19:00:00,19,0,397.69767441860466,247.0,Very Poor
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",2025-11-24 19:00:00,27.213494,73.734444,30.0,8.0,25.0,89.0,137.0,109.0,5.0,7,2025-11-24 19:00:00,19,0,376.56804733727813,137.0,Very Poor
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",2025-11-24 19:00:00,25.771061,73.340227,30.0,10.0,35.0,32.0,148.0,183.0,11.0,7,2025-11-24 19:00:00,19,0,376.56804733727813,183.0,Very Poor
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",2025-11-24 19:00:00,24.041198,74.780702,33.0,6.0,23.0,125.0,98.0,133.0,4.0,7,2025-11-24 19:00:00,19,0,394.14201183431953,133.0,Very Poor
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",2025-11-24 19:00:00,25.03636,73.883502,26.0,14.0,28.0,139.0,150.0,193.0,13.0,7,2025-11-24 19:00:00,19,0,356.25581395348837,193.0,Very Poor
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",2025-11-24 19:00:00,26.031443,76.359327,33.0,8.0,15.0,76.0,132.0,119.0,3.0,7,2025-11-24 19:00:00,19,0,394.14201183431953,132.0,Very Poor
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",2025-11-24 19:00:00,27.608912,75.153302,34.0,10.0,43.0,101.0,164.0,190.0,5.0,7,2025-11-24 19:00:00,19,0,400.0,190.0,Very Poor
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",2025-11-24 19:00:00,24.885261,72.857549,34.0,3.0,53.0,95.0,118.0,108.0,13.0,7,2025-11-24 19:00:00,19,0,400.0,118.0,Very Poor
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",2025-11-24 19:00:00,29.931624,73.864511,155.0,20.0,106.0,115.0,221.0,59.0,7.0,7,2025-11-24 19:00:00,19,0,180.73154362416108,221.0,Moderate
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",2025-11-24 19:00:00,26.159933,75.780517,44.0,13.0,56.0,46.0,278.0,298.0,2.0,7,2025-11-24 19:00:00,19,0,462.875,298.0,Severe
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",2025-11-24 19:00:00,24.5886166,73.6321397,38.0,,,74.0,,,,2,2025-11-24 19:00:00,19,0,425.75,74.0,Severe
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",2025-11-24 19:00:00,27.33853,88.614099,7.0,1.0,6.0,95.0,27.0,27.0,1.0,7,2025-11-24 19:00:00,19,0,162.40506329113924,95.0,Moderate
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB",2025-11-24 19:00:00,11.06825,79.07033,,1.0,9.0,,13.0,14.0,13.0,5,2025-11-24 19:00:00,19,0,23.333333333333336,14.0,Good
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-11-24 19:00:00,12.9099161,80.1076538,33.0,,,4.0,,,,2,2025-11-24 19:00:00,19,0,394.14201183431953,33.0,Very Poor
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",2025-11-24 19:00:00,13.0664,80.2112,,2.0,14.0,,68.0,44.0,2.0,5,2025-11-24 19:00:00,19,0,72.9655172413793,68.0,Satisfactory
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",2025-11-24 19:00:00,13.1278,80.2642,,6.0,14.0,,49.0,55.0,,4,2025-11-24 19:00:00,19,0,91.55172413793103,55.0,Satisfactory
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",2025-11-24 19:00:00,13.1662,80.2584,16.0,2.0,4.0,37.0,44.0,21.0,14.0,7,2025-11-24 19:00:00,19,0,285.6521739130435,44.0,Poor
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",2025-11-24 19:00:00,13.164544,80.26285,16.0,,,11.0,56.0,,,3,2025-11-24 19:00:00,19,0,285.6521739130435,56.0,Poor
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",2025-11-24 19:00:00,12.9533,80.2357,38.0,5.0,4.0,10.0,55.0,43.0,4.0,7,2025-11-24 19:00:00,19,0,425.75,55.0,Severe
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",2025-11-24 19:00:00,13.0052189,80.2398125,39.0,4.0,13.0,8.0,76.0,34.0,15.0,7,2025-11-24 19:00:00,19,0,431.9375,76.0,Severe
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",2025-11-24 19:00:00,10.942451,76.978996,22.0,2.0,16.0,4.0,37.0,33.0,21.0,7,2025-11-24 19:00:00,19,0,329.70414201183434,37.0,Very Poor
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB",2025-11-24 19:00:00,11.6829898,79.7532099,,5.0,19.0,14.0,,24.0,19.0,5,2025-11-24 19:00:00,19,0,40.0,24.0,Good
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB",2025-11-24 19:00:00,11.7637683,79.7499835,,2.0,5.0,2.0,35.0,39.0,,5,2025-11-24 19:00:00,19,0,64.51724137931035,39.0,Satisfactory
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB",2025-11-24 19:00:00,10.358535,77.984321,29.0,2.0,17.0,,7.0,,22.0,5,2025-11-24 19:00:00,19,0,370.7100591715976,29.0,Very Poor
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",2025-11-24 19:00:00,13.4127,80.1081,,2.0,3.0,,110.0,161.0,28.0,5,2025-11-24 19:00:00,19,0,331.69767441860466,161.0,Very Poor
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",2025-11-24 19:00:00,10.96782,78.080882,,3.0,6.0,7.0,,11.0,16.0,5,2025-11-24 19:00:00,19,0,20.0,16.0,Good
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",2025-11-24 19:00:00,9.865935,78.022669,15.0,4.0,16.0,1.0,10.0,,33.0,6,2025-11-24 19:00:00,19,0,271.30434782608694,33.0,Poor
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB",2025-11-24 19:00:00,10.798548,79.838212,20.0,,,1.0,,,,2,2025-11-24 19:00:00,19,0,317.98816568047334,20.0,Very Poor
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",2025-11-24 19:00:00,11.4068288,76.7138973,,,3.0,6.0,11.0,11.0,15.0,5,2025-11-24 19:00:00,19,0,18.75,15.0,Good
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",2025-11-24 19:00:00,11.258242,77.552761,18.0,2.0,8.0,6.0,21.0,15.0,13.0,7,2025-11-24 19:00:00,19,0,306.2721893491124,21.0,Very Poor
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",2025-11-24 19:00:00,10.423417,78.784889,,3.0,14.0,,34.0,26.0,13.0,5,2025-11-24 19:00:00,19,0,43.333333333333336,34.0,Good
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",2025-11-24 19:00:00,9.36399,78.831977,25.0,1.0,7.0,5.0,14.0,,13.0,6,2025-11-24 19:00:00,19,0,347.27810650887574,25.0,Very Poor
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",2025-11-24 19:00:00,11.679111,78.125052,12.0,,,5.0,,24.0,18.0,4,2025-11-24 19:00:00,19,0,228.2608695652174,24.0,Poor
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB",2025-11-24 19:00:00,10.7654824,79.1389968,,1.0,3.0,,14.0,12.0,17.0,5,2025-11-24 19:00:00,19,0,21.25,17.0,Good
